produto;classificao_produto;id_produto;nom_municipio;cod_ibge;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;DOMINGOS MARTINS-ES                               ;3201902                       ;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;SÃO MATEUS-ES                                     ;3204906                       ;ES        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BUENO BRANDÃO-MG                                  ;3109105                       ;MG        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;IGARAPÉ-MIRI-PA                                   ;1503309                       ;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ÓBIDOS-PA                                         ;1505106                       ;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;TUCUMÃ-PA                                         ;1508084                       ;PA        ;NORTE          ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;BONITO-PE                                         ;2602308                       ;PE        ;NORDESTE       ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CASCAVEL-PR                                       ;4104808                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CERRO AZUL-PR                                     ;4105201                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CONTENDA-PR                                       ;4106209                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;FRANCISCO BELTRÃO-PR                              ;4108403                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;FRANCISCO BELTRÃO-PR                              ;4108403                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;GRANDES RIOS-PR                                   ;4108700                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;GUARAPUAVA-PR                                     ;4109401                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;MARECHAL CÂNDIDO RONDON-PR                        ;4114609                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;PRUDENTÓPOLIS-PR                                  ;4120606                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;UMUARAMA-PR                                       ;4128104                       ;PR        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CANGUÇU-RS                                        ;4304507                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;ELDORADO DO SUL-RS                                ;4306767                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;IJUÍ-RS                                           ;4310207                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;MONTENEGRO-RS                                     ;4312401                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;RESTINGA SECA-RS                                  ;4315503                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;RESTINGA SECA-RS                                  ;4315503                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;VENÂNCIO AIRES-RS                                 ;4322608                       ;RS        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ALFREDO WAGNER-SC                                 ;4200705                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ANGELINA-SC                                       ;4200903                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;MASSARANDUBA-SC                                   ;4210605                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;MELEIRO-SC                                        ;4210803                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SANGÃO-SC                                         ;4215455                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;SÃO JOAQUIM-SC                                    ;4216503                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;SOMBRIO-SC                                        ;4217709                       ;SC        ;SUL            ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;PENÁPOLIS-SP                                      ;3537305                       ;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;PIRACICABA-SP                                     ;3538709                       ;SP        ;SUDESTE        ;2025;9;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;BARRA DO CHOÇA-BA                                 ;2902906                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CAMPO FORMOSO-BA                                  ;2906006                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;CONCEIÇÃO DO COITÉ-BA                             ;2908408                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;CRUZ DAS ALMAS-BA                                 ;2909802                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;ITABELA-BA                                        ;2914653                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;ITUBERÁ-BA                                        ;2917300                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;RIO REAL-BA                                       ;2927002                       ;BA        ;NORDESTE       ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;CASTELO-ES                                        ;3201407                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;NÃO INFORMADO       ;9240;COLATINA-ES                                       ;3201506                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;AGRICULTURA FAMILIAR;11493;COLATINA-ES                                       ;3201506                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
ADMINISTRADOR RURAL      ;SEM ENCARGOS        ;9241;PINHEIROS-ES                                      ;3204104                       ;ES        ;SUDESTE        ;2025;10;PREÇO PAGO PELO PRODUTOR                                    ;
