produto;classificao_produto;id_produto;uf;regiao;ano;mes;dsc_nivel_comercializacao;valor_produto_kg
BORRACHA                 ;CERNAMBI VIRGEM PREN;7931;AC        ;NORTE          ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,5
BORRACHA                 ;CERNAMBI VIRGEM PREN;7931;AM        ;NORTE          ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;8,08
BORRACHA                 ;CERNAMBI VIRGEM PREN;7931;MT        ;CENTRO-OESTE   ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,11
BORRACHA                 ;CERNAMBI VIRGEM PREN;7931;PA        ;NORTE          ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;2,99
BORRACHA                 ;CERNAMBI VIRGEM PREN;7931;RO        ;NORTE          ;2026;5;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,49
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,44
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,3
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,8
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,11
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,23
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,8
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,5
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,5
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,56
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;6;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,93
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,25
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,52
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,8
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,46
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,77
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,92
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,3
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,56
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;7;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,56
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,25
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,52
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,42
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,53
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,47
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,8
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,3
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,44
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;8;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,7
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,06
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,45
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,15
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,24
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,6
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,47
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,8
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,45
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;9;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,7
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,04
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,22
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,37
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,23
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,63
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,12
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;10;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,7
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,22
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,16
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,98
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,42
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,8
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,4
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;11;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,39
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,22
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,07
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,98
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,42
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,03
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,65
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,0
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,99
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2025;12;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,07
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,13
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,24
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,08
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,2
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,57
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,07
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,53
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,7
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,54
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2026;1;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,07
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,22
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,89
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,2
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,59
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
BORRACHA NATURAL         ;DRC 53%             ;11454;MT        ;CENTRO-OESTE   ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,15
BORRACHA NATURAL         ;DRC 53%             ;11454;PR        ;SUL            ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,8
BORRACHA NATURAL         ;DRC 53%             ;11454;SP        ;SUDESTE        ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,65
BORRACHA NATURAL         ;DRC 60%             ;14156;TO        ;NORTE          ;2026;2;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,7
BORRACHA NATURAL         ;DRC 53%             ;11454;BA        ;NORDESTE       ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,1
BORRACHA NATURAL         ;DRC 53%             ;11454;ES        ;SUDESTE        ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,24
BORRACHA NATURAL         ;DRC 60%             ;14156;GO        ;CENTRO-OESTE   ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;4,89
BORRACHA NATURAL         ;DRC 64%             ;14229;MG        ;SUDESTE        ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;5,0
BORRACHA NATURAL         ;DRC 53%             ;11454;MG        ;SUDESTE        ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,8
BORRACHA NATURAL         ;DRC 53%             ;11454;MS        ;CENTRO-OESTE   ;2026;3;PREÇO RECEBIDO P/ PRODUTOR                                  ;3,9
